Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Ecotype,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isol_growth_condt,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,plant_body_site,Platform,ReleaseDate,samp_mat_process,Sample Name,source_material_ID,SRA Study
SRR6658518,AMPLICON,600,18031004,PRJNA430505,SAMN08428101,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",11873660,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635703,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G48_sample34,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,34_Epi_ERG_Fall_2014_plant8,34,SRP131882
SRR6658519,AMPLICON,600,41911740,PRJNA430505,SAMN08428382,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",26589576,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635702,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G47_sample315,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,315_Epi_JUG_Fall_2016_plant33,315,SRP131882
SRR6658520,AMPLICON,600,48714758,PRJNA430505,SAMN08428427,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31404918,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635701,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G46_sample362,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,362_Endo_WH_Spring_2015_plant16,362,SRP131882
SRR6658521,AMPLICON,600,6702800,PRJNA430505,SAMN08428379,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",4493907,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635700,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G45_sample312,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,312_Epi_K6911_Fall_2016_plant18,312,SRP131882
SRR6658522,AMPLICON,600,1747856,PRJNA430505,SAMN08428417,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",1185050,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635699,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G8_sample350,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,350_Endo_PFN_Fall_2016_plant22,350,SRP131882
SRR6658523,AMPLICON,600,35308183,PRJNA430505,SAMN08428204,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",22892960,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635698,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G7_sample137,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,137_Epi_EY_Fall_2015_plant23,137,SRP131882
SRR6658524,AMPLICON,600,4245949,PRJNA430505,SAMN08428081,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",2795399,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635697,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G6_sample14,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,14_Epi_WH_Spring_2015_plant14,14,SRP131882
SRR6658525,AMPLICON,600,46721943,PRJNA430505,SAMN08428259,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29374170,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635696,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G5_sample192,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,192_Endo_JUG_Spring_2016_plant28,192,SRP131882
SRR6658526,AMPLICON,600,36325061,PRJNA430505,SAMN08428178,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23373848,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635695,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A19_sample111,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,111_Endo_ERG_Fall_2015_plant21,111,SRP131882
SRR6658527,AMPLICON,600,41810188,PRJNA430505,SAMN08428419,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",26884202,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635694,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A2_sample352,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,352_Endo_EY_Spring_2015_plant16,352,SRP131882
SRR6658528,AMPLICON,600,44381298,PRJNA430505,SAMN08428138,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30838794,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635693,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A20_sample71,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,71_Endo_WH_Spring_2016_plant29,71,SRP131882
SRR6658529,AMPLICON,600,31423175,PRJNA430505,SAMN08428210,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",20963864,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635692,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A21_sample143,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,143_Epi_EY_Spring_2016_plant29,143,SRP131882
SRR6658530,AMPLICON,600,52199290,PRJNA430505,SAMN08428121,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",33359674,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635691,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A22_sample54,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,54_Endo_WH_Spring_2014_plant6,54,SRP131882
SRR6658531,AMPLICON,600,35949040,PRJNA430505,SAMN08428225,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23172132,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635690,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A23_sample158,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,158_Endo_EY_Fall_2015_plant20,158,SRP131882
SRR6658532,AMPLICON,600,45354961,PRJNA430505,SAMN08428234,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29457842,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635689,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.A24_sample167,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,167_Endo_EY_Spring_2016_plant29,167,SRP131882
SRR6658533,AMPLICON,600,41449479,PRJNA430505,SAMN08428160,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",27246060,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635688,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A25_sample93,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,93_Endo_ERG_Spring_2014_plant3,93,SRP131882
SRR6658534,AMPLICON,600,31602894,PRJNA430505,SAMN08428227,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",21029344,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635687,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A26_sample160,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,160_Endo_EY_Fall_2015_plant22,160,SRP131882
SRR6658535,AMPLICON,600,1030626,PRJNA430505,SAMN08428153,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",819616,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635686,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A27_sample86,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,86_Epi_EY_Spring_2014_plant2,86,SRP131882
SRR6658536,AMPLICON,601,40994697,PRJNA430505,SAMN08428429,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29509730,UNIVERSITY OF TUEBINGEN,19-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635685,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C21_sample364,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,364_Endo_JUG_Spring_2015_plant14,364,SRP131882
SRR6658537,AMPLICON,596,1342369,PRJNA430505,SAMN08428083,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",990010,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635684,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C20_sample16,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,16_Epi_WH_Spring_2015_plant16,16,SRP131882
SRR6658538,AMPLICON,600,43256390,PRJNA430505,SAMN08428071,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31282949,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635683,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C2_sample4,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,4_Epi_WH_Spring_2014_plant4,4,SRP131882
SRR6658539,AMPLICON,601,39707677,PRJNA430505,SAMN08428412,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28395242,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635682,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C19_sample345,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,345_Endo_JUG_Fall_2016_plant33,345,SRP131882
SRR6658540,AMPLICON,601,40052978,PRJNA430505,SAMN08428390,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28939830,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635681,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C18_sample323,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,323_Endo_ERG_Fall_2016_plant33,323,SRP131882
SRR6658541,AMPLICON,601,32891809,PRJNA430505,SAMN08428264,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23751411,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635680,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C17_sample197,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,197_Epi_JUG_Spring_2014_plant2,197,SRP131882
SRR6658542,AMPLICON,601,29231508,PRJNA430505,SAMN08428196,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",21126839,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635679,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C16_sample129,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,129_Epi_EY_Spring_2015_plant15,129,SRP131882
SRR6658543,AMPLICON,601,29842232,PRJNA430505,SAMN08428413,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",21570971,UNIVERSITY OF TUEBINGEN,06-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635678,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C15_sample346,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,346_Endo_JUG_Fall_2016_plant34,346,SRP131882
SRR6658544,AMPLICON,601,43670110,PRJNA430505,SAMN08428139,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31998609,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635677,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C23_sample72,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,72_Endo_WH_Spring_2016_plant30,72,SRP131882
SRR6658545,AMPLICON,601,70037199,PRJNA430505,SAMN08428263,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",51697998,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635676,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C22_sample196,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,196_Epi_JUG_Spring_2014_plant1,196,SRP131882
SRR6658546,AMPLICON,600,22876514,PRJNA430505,SAMN08428144,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",15319970,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635675,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A13_sample77,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,77_Epi_ERG_Fall_2015_plant23,77,SRP131882
SRR6658547,AMPLICON,600,18213436,PRJNA430505,SAMN08428282,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",12272886,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635674,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A14_sample215,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,215_Epi_JUG_Fall_2015_plant20,215,SRP131882
SRR6658548,AMPLICON,600,41974824,PRJNA430505,SAMN08428231,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",27547744,UNIVERSITY OF TUEBINGEN,27-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635673,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A15_sample164,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,164_Endo_EY_Spring_2016_plant26,164,SRP131882
SRR6658549,AMPLICON,600,47499277,PRJNA430505,SAMN08428424,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30743041,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635672,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A16_sample359,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,359_Endo_WH_Spring_2015_plant15,359,SRP131882
SRR6658550,AMPLICON,600,34126956,PRJNA430505,SAMN08428418,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",21914456,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635671,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A1_sample351,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,351_Endo_EY_Spring_2015_plant15,351,SRP131882
SRR6658551,AMPLICON,601,43947165,PRJNA430505,SAMN08428243,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31485844,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635670,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A10_sample176,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,176_Endo_JUG_Spring_2014_plant6,176,SRP131882
SRR6658552,AMPLICON,601,46523748,PRJNA430505,SAMN08428300,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30192353,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635669,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A11_sample233,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,233_Endo_PFN_Fall_2015_plant11,233,SRP131882
SRR6658553,AMPLICON,600,44804228,PRJNA430505,SAMN08428291,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30408182,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635668,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.A12_sample224,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,224_Epi_JUG_Spring_2016_plant30,224,SRP131882
