Sequence_ID	Tour_ID	Site_ID	Plant_ID	Albugo	Necrosis	Host_Species	ClimateZ	Land_cov	Site_name	Site_Name	Correct_Species	For	Lat	Long	HpA_plant	HpA_where	HpA_site	Albugo_tour	Developmental_state	R_diameter	Rosette_color	Herbivory	Disease_RL	Ath.Ath	Ath.other	Growing_on	Humidity_ground	Slope	Sun	Site_type	Site_category	Aspect	Ground_cover	Ground_type	Heterogeneity	Strata_herbs	Strata_shrubs	Strata_trees	Strata_wall_shrub	Strata_wall_tree	Strata_road	Strata_water	Elevation	Date	Air_temp	Air_hum	Soil_temp	Soil_hum	Pop_size	tmax	tmin	vap	ppt	srad	soil	ws	aet	def	PDSI	vpd	pet
PS0983.P126.ENS_rep	ENS	P0126	PA0983	NA	NA	Soil	Cfb	70	Wimborne	Wimborne		M	50.79885	-1.98779	0		0	0	2	3	1	1	3	5	1	7	3	1	2	6	1	A	1	1, 2	1	20	NA	NA	NA	25	55	NA	22	20180415	13.3	83	16.2	3.65	100	10.8428571428571	4.1	0.894285714285714	79.7142857142857	65.2857142857143	102.571428571429	5.48571428571429	31.4285714285714	0	0.342857142857143	0.187142857142857	31.4285714285714
PS0987.P127.ENS	ENS	P0127	PA0987	NA	NA	Soil	Cfb	70	Hillier_Arboretum	Hillier Arboretum		M	51.01015	-1.46641	0		0	0	2	3	1	3	3	6	4	6	4	2	3	4	3	A	1	3	1	20	20	20	NA	NA	40	NA	45	20180416	18.7	57.9	16.1	19.74	200	10.6	4.05714285714286	0.89	72.1428571428571	63.4285714285714	91.7142857142857	5.1	30	0	-0.157142857142857	0.182857142857143	30
PS0988.P127.ENS	ENS	P0127	PA0988	NA	NA	Soil	Cfb	190	Hillier_Arboretum	Hillier Arboretum		M	51.01015	-1.46641	0		0	0	2	2	1	2	3	4	4	6	4	2	3	4	3	A	1	3	1	20	20	20	NA	NA	40	NA	45	20180416	18.7	57.9	16.1	19.74	200	10.6	4.05714285714286	0.89	72.1428571428571	63.4285714285714	91.7142857142857	5.1	30	0	-0.157142857142857	0.182857142857143	30
PS0996.P128.ENS	ENS	P0128	PA0996	NA	NA	Soil	Cfb	190	Wisley_Garden	Wisley Garden		M	51.31384	-0.47081	0		0	0	2	2	1	2	1	6	4	3	3	1	2	4	3	A	1	2, 3	1	40	10	NA	NA	NA	50	NA	27	20180416	19.1	47.9	18.3	0.46	100	10.9428571428571	4.04285714285714	0.87	61.1428571428571	62	85	4.24285714285714	30.7142857142857	0.714285714285714	-1.14285714285714	0.215714285714286	31.4285714285714
PS0998.P128.ENS	ENS	P0128	PA0998	NA	NA	Soil	Cfb	30	Wisley_Garden	Wisley Garden		M	51.31384	-0.47081	0		0	0	3	4	1, 3	3	1	6	5	3	3	1	2	4	3	A	1	2, 3	1	40	10	NA	NA	NA	50	NA	27	20180416	19.1	47.9	18.3	0.46	100	10.9428571428571	4.04285714285714	0.87	61.1428571428571	62	85	4.24285714285714	30.7142857142857	0.714285714285714	-1.14285714285714	0.215714285714286	31.4285714285714
PS1005.P130.ENS	ENS	P0130	PA1005	NA	NA	Soil	Cfb	30	East_Mailing	East Malling		M	51.29239	0.43776	0		0	0	2	3	1	2	1	6	6	1, 5	2	1	3	12	1	A	1	1	1	NA	15	15	15	NA	55	NA	41	20180417	22	43.1	n/a	n/a	50	10.8	4.45714285714286	0.898571428571429	60	64.2857142857143	88.7142857142857	5.22857142857143	29.8571428571429	1.71428571428571	-1.51428571428571	0.194285714285714	31.5714285714286
PS1013.P131.ENS	ENS	P0131	PA1013	NA	NA	Soil	Cfb	20	Maidstone	Maidstone		M	51.26886	0.53955	0		0	0	4	3	2, 5	2	1	1	3	6	2	1	3	4	3	A	4	3	1	20	10	5	NA	NA	65	NA	33	20180417	20.1	49.2	22.7	18	10	10.6	4.41428571428571	0.888571428571429	64.7142857142857	64.7142857142857	91	5.28571428571429	30.1428571428571	1.28571428571429	-1.55714285714286	0.194285714285714	31.4285714285714
PS1014.P132.ENS	ENS	P0132	PA1014	NA	NA	Soil	Cfb	120	Pluckley	Pluckley		M	51.17516	0.75432	0		0	1	3	3	1, 4	1	5	5	3	2, 6	2	2	2	4	3	A	2	1, 3	1	5	10	NA	10	NA	75	NA	91	20180418	20.5	65	23.4	1.68	100	9.84285714285714	4	0.881428571428571	74.4285714285714	65.8571428571429	93.2857142857143	5.17142857142857	27.7142857142857	0	-0.871428571428571	0.157142857142857	27.7142857142857
PS1028.P134.ENS	ENS	P0134	PA1028	NA	NA	Soil	Cfb	120	Chartham	Chartham		M	51.25483	1.02029	0		1	0	2	2	1, 5	1	1	4	2	1, 4	2	1	3	12	1	A	1	1, 4	1	NA	NA	NA	15	35	50	NA	18	20180418	24	47.4	n/a	n/a	50	10.1571428571429	4.31428571428571	0.88	67.7142857142857	66.1428571428571	84.5714285714286	5.34285714285714	30.1428571428571	0.428571428571429	-1.55714285714286	0.181428571428571	30.5714285714286
PS1028.P134.ENS_rep	ENS	P0134	PA1028	NA	NA	Soil	Cfb	30	Chartham	Chartham		M	51.25483	1.02029	0		1	0	2	2	1, 5	1	1	4	2	1, 4	2	1	3	12	1	A	1	1, 4	1	NA	NA	NA	15	35	50	NA	18	20180418	24	47.4	n/a	n/a	50	10.1571428571429	4.31428571428571	0.88	67.7142857142857	66.1428571428571	84.5714285714286	5.34285714285714	30.1428571428571	0.428571428571429	-1.55714285714286	0.181428571428571	30.5714285714286
PS1030.P134.ENS	ENS	P0134	PA1030	NA	NA	Soil	Cfb	30	Chartham	Chartham		M	51.25483	1.02029	0		1	0	4	3	3, 5	3	3	4	4	1, 4	2	1	3	12	1	A	1	1, 4	1	NA	NA	NA	15	35	50	NA	18	20180418	24	47.4	n/a	n/a	50	10.1571428571429	4.31428571428571	0.88	67.7142857142857	66.1428571428571	84.5714285714286	5.34285714285714	30.1428571428571	0.428571428571429	-1.55714285714286	0.181428571428571	30.5714285714286
PS1030.P134.ENS_rep	ENS	P0134	PA1030	NA	NA	Soil	Cfb	190	Chartham	Chartham		M	51.25483	1.02029	0		1	0	4	3	3, 5	3	3	4	4	1, 4	2	1	3	12	1	A	1	1, 4	1	NA	NA	NA	15	35	50	NA	18	20180418	24	47.4	n/a	n/a	50	10.1571428571429	4.31428571428571	0.88	67.7142857142857	66.1428571428571	84.5714285714286	5.34285714285714	30.1428571428571	0.428571428571429	-1.55714285714286	0.181428571428571	30.5714285714286
PA1833	IRE	P0290	PA1833	0	NA	Ath	Cfb	30	Doolin	Doolin		M, P	53.03812	-9.37913	0		0	0	3	4	1, 5	2	3	5	1	4, 9	3	1	2	10	4	W	4	1, 5	1	80	NA	NA	20	NA	NA	NA	66	20180505	n/a	n/a	n/a	n/a	20	10.8	4.3	0.891428571428571	113.142857142857	83.7142857142857	48.2857142857143	5.35714285714286	35.1428571428571	1	2.35714285714286	0.19	36
PA0001	SPS	P0002	PA0001	NA	NA	Ath	Csa	30	Vdc	Vdc		M	38.04972	-5.0303	0		1	0	2	3	1, 5	1	1	3	3	5, 7	3	1	3	1	4	A	2	3, 4	1	55	NA	30	NA	NA	15	NA	573	20180215	21.6	44	12	17.98	30	20.5571428571429	9.1	0.911428571428571	36.1428571428571	167	24.5714285714286	3.07142857142857	34.4285714285714	64.1428571428571	-4.47142857142857	1.11714285714286	98.5714285714286
PA0004	SPS	P0002	PA0004	NA	NA	Ath	Csa	190	Vdc	Vdc		M	38.04972	-5.0303	0		1	0	2	3	1, 5	1	1	6	3	4, 7	2	1	3	1	4	A	2	3, 4	1	55	NA	30	NA	NA	15	NA	573	20180215	21.6	44	12	17.98	30	20.5571428571429	9.1	0.911428571428571	36.1428571428571	167	24.5714285714286	3.07142857142857	34.4285714285714	64.1428571428571	-4.47142857142857	1.11714285714286	98.5714285714286
PA0007	SPS	P0003	PA0007	NA	NA	Ath	Csa	190	Mon	Mon		M	38.06156	-4.38364	0		1	0	2	2	1	1	1	NA	NA	n/a	NA	NA	NA	5	2	E	NA	n/a	n/a	25	20	25	15	NA	15	NA	302	20180216	21.7	50.3	19.7	5.05	15	21.9285714285714	11.1428571428571	1.06285714285714	30.5714285714286	162.571428571429	20.5714285714286	2.48571428571429	29.8571428571429	64	-4.81428571428571	1.16428571428571	93.7142857142857
PA0010	SPS	P0003	PA0010	NA	NA	Ath	Csa	190	Mon	Mon		M	38.06156	-4.38364	0		1	0	2	2	1, 5	2	1	NA	NA	n/a	NA	NA	NA	5	2	E	NA	n/a	n/a	25	20	25	15	NA	15	NA	302	20180216	21.7	50.3	19.7	5.05	15	21.9285714285714	11.1428571428571	1.06285714285714	30.5714285714286	162.571428571429	20.5714285714286	2.48571428571429	29.8571428571429	64	-4.81428571428571	1.16428571428571	93.7142857142857
PA0013	SPS	P0004	PA0013	NA	NA	Ath	Csa	190	Marmolejo	Marmolejo		M	38.05734	-4.19322	0		1	0	2	2	1, 5	1	1	3	3	7	2	1	3	5	2	S, W	3	3, 4	1	70	NA	30	NA	NA	NA	NA	213	20180216	31.6	33	24.3	2.89	5000	21.8857142857143	11.3714285714286	1.06857142857143	29.5714285714286	161.571428571429	16.5714285714286	2.41428571428571	28.4285714285714	63.5714285714286	-4.62857142857143	1.16142857142857	92
PA0016	SPS	P0004	PA0016	NA	NA	Ath	Csa	70	Marmolejo	Marmolejo		M	38.05728	-4.19298	0		1	0	2	3	1	2	1	6	5	6, 7	1	2	3	5	2	S, W	3	3, 4	1	70	NA	30	NA	NA	NA	NA	213	20180216	31.6	33	24.3	2.89	5000	21.8857142857143	11.3714285714286	1.06857142857143	29.5714285714286	161.571428571429	16.5714285714286	2.41428571428571	28.4285714285714	63.5714285714286	-4.62857142857143	1.16142857142857	92
PA0019	SPS	P0004	PA0019	NA	NA	Ath	Csa	70	Marmolejo	Marmolejo		M	38.05717	-4.19322	1		1	0	2	2	1, 2	1	2	6	2	6, 7	2	1	3	5	2	S, W	3	3, 4	1	70	NA	30	NA	NA	NA	NA	213	20180216	31.6	33	24.3	2.89	5000	21.8857142857143	11.3714285714286	1.06857142857143	29.5714285714286	161.571428571429	16.5714285714286	2.41428571428571	28.4285714285714	63.5714285714286	-4.62857142857143	1.16142857142857	92
PA0022	SPS	P0005	PA0022	NA	NA	Ath	Csa	70	Lso	Lso		M	38.85756	-3.16225	0		0	0	1	2	1	3	1	5	4	3	2	2	2	1	4	S, W	3	2	1	50	20	15	NA	NA	15	NA	764	20180217	20.5	48.1	20.5	2.86	30	19.1571428571429	7.65714285714286	0.825714285714286	28.1428571428571	155.571428571429	6.14285714285714	2.6	26.2857142857143	61.5714285714286	-3.25714285714286	1.04714285714286	87.7142857142857
PA0025	SPS	P0005	PA0025	NA	NA	Ath	Csa	70	Lso	Lso		M	38.85756	-3.16225	0		0	0	2	1	1, 5	2	1	5	3	3	2	2	2	1	4	S, W	3	2	1	50	20	15	NA	NA	15	NA	764	20180217	20.5	48.1	20.5	2.86	30	19.1571428571429	7.65714285714286	0.825714285714286	28.1428571428571	155.571428571429	6.14285714285714	2.6	26.2857142857143	61.5714285714286	-3.25714285714286	1.04714285714286	87.7142857142857
PA0028	SPS	P0006	PA0028	NA	NA	Ath	Csa	70	Rel	Rel		M	38.60214	-2.70252	0		1	0	1	2	1	1	1	5	5	6	2	2	2	1	4	W	3	2	1	25	50	5	NA	NA	20	NA	1028	20180217	16.5	45.2	15.3	2.91	100	18.5571428571429	7.14285714285714	0.817142857142857	27.5714285714286	155.714285714286	9.57142857142857	2.92857142857143	26.8571428571429	62.8571428571429	-3	0.994285714285714	89.7142857142857
PA0031	SPS	P0006	PA0031	NA	NA	Ath	Csa	190	Rel	Rel		M	38.60214	-2.70252	0		1	0	1	2	1	2	1	1	3	2	2	2	2	1	4	W	3	2	1	25	50	5	NA	NA	20	NA	1028	20180217	16.5	45.2	15.3	2.91	100	18.5571428571429	7.14285714285714	0.817142857142857	27.5714285714286	155.714285714286	9.57142857142857	2.92857142857143	26.8571428571429	62.8571428571429	-3	0.994285714285714	89.7142857142857
PA0037	SPS	P0007	PA0037	NA	NA	Ath	Csa	190	Mdc	Mdc		M	38.87526	-3.52762	0		0	0	1	2	1	1	1	6	3	6, 7	2	1	2	1	4	A	3	3, 4	1	15	60	15	NA	NA	10	NA	726	20180218	29.3	28.1	16.1	2.86	100	19.4571428571429	7.82857142857143	0.84	27	156.857142857143	5.57142857142857	2.37142857142857	25.4285714285714	60.2857142857143	-3.28571428571429	1.07	85.8571428571429
PA0040	SPS	P0007	PA0040	NA	NA	Ath	Csa	190	Mdc	Mdc		M	38.87519	-3.53771	0		0	0	1	2	1, 5	1	1	3	4	6	2	1	2	1	4	A	3	3, 4	1	15	60	15	NA	NA	10	NA	726	20180218	29.3	28.1	16.1	2.86	100	19.4571428571429	7.82857142857143	0.84	27	156.857142857143	5.57142857142857	2.37142857142857	25.4285714285714	60.2857142857143	-3.28571428571429	1.07	85.8571428571429
PA0043	SPS	P0008	PA0043	NA	NA	Ath	BSk	110	Mar	Mar		M	39.58164	-3.9288	0		0	0	1	2	1	2	1	5	2	7	2	2	1	1	4	E, S	3	1, 3	1	10	75	NA	NA	5	NA	10	969	20180219	16	49.7	16.3	2.89	100	18.1714285714286	7.04285714285714	0.791428571428571	28.5714285714286	155.571428571429	5.85714285714286	2.14285714285714	26.4285714285714	53.2857142857143	-2.67142857142857	0.971428571428571	79.7142857142857
PA0046	SPS	P0008	PA0046	NA	NA	Ath	BSk	110	Mar	Mar		M	39.58164	-3.9288	0		0	0	1	2	1	1	1	6	2	2, 7	2	2	1	1	4	E, S	3	1, 3	1	10	75	NA	NA	5	NA	10	969	20180219	16	49.7	16.3	2.89	100	18.1714285714286	7.04285714285714	0.791428571428571	28.5714285714286	155.571428571429	5.85714285714286	2.14285714285714	26.4285714285714	53.2857142857143	-2.67142857142857	0.971428571428571	79.7142857142857
PA0049	SPS	P0009	PA0049	NA	NA	Ath	Csb	110	Cmo	Cmo		M	40.04821	-4.65227	0		1	0	1	2	1	1	1	3	3	6	2	1	2	12	3	S	3	3	1	45	10	25	NA	NA	20	NA	393	20180220	27.4	35.8	20.1	2.86	100	20.0571428571429	9.58571428571429	0.93	19.1428571428571	153.714285714286	7.28571428571429	1.91428571428571	19.1428571428571	60.4285714285714	-3.17142857142857	1.05285714285714	79.4285714285714
PA0052	SPS	P0009	PA0052	NA	NA	Ath	Csb	110	Cmo	Cmo		M	40.04813	-4.65226	0		1	0	1	2	2, 4	1	1	3	4	4, 5	2	1	2	12	3	S	3	3	1	45	10	25	NA	NA	20	NA	393	20180220	27.4	35.8	20.1	2.86	100	20.0571428571429	9.58571428571429	0.93	19.1428571428571	153.714285714286	7.28571428571429	1.91428571428571	19.1428571428571	60.4285714285714	-3.17142857142857	1.05285714285714	79.4285714285714
PA0057	SPS	P0010	PA0057	NA	NA	Ath	Csa	110	Ali	Ali		M	39.72537	-5.74386	0		0	0	1	3	1	2	1	6	3	4	3	3	3	12	1	E, S	3	2, 3, 2004	1	20	NA	NA	NA	80	NA	NA	451	20180220	16.8	52.8	9.6	2.89	100	20.1714285714286	9.74285714285714	0.925714285714286	29.4285714285714	159.857142857143	24.5714285714286	2.38571428571429	27.7142857142857	59.4285714285714	-4.45714285714286	1.07	86.8571428571429
PA0060	SPS	P0010	PA0060	NA	NA	Ath	Csa	110	Ali	Ali		M	39.72531	-5.74381	0		0	0	2	3	1	1	1	3	1	4	3	3	3	12	1	E, S	3	2, 3, 2004	1	20	NA	NA	NA	80	NA	NA	451	20180220	16.8	52.8	9.6	2.89	100	20.1714285714286	9.74285714285714	0.925714285714286	29.4285714285714	159.857142857143	24.5714285714286	2.38571428571429	27.7142857142857	59.4285714285714	-4.45714285714286	1.07	86.8571428571429
PA0063	SPS	P0011	PA0063	NA	NA	Ath	Csa	110	Her	Her		M	39.39484	-5.78286	0		1	0	1	2	1	1	3	6	1	4, 5	3	1	3	2	1	N, E	4	3, 4	1	15	NA	5	55	NA	20	5	577	20180221	7.4	68.9	n/a	n/a	50	20.0142857142857	9.51428571428571	0.88	34.7142857142857	161.428571428571	28.1428571428571	2.7	31.2857142857143	61.2857142857143	-4	1.11571428571429	92.4285714285714
PA0066	SPS	P0011	PA0066	NA	NA	Ath	Csa	110	Her	Her		M	39.39484	-5.78286	0		1	0	1	2	2	1	1	1	3	4	3	1	3	2	1	N, E	4	3, 4	1	15	NA	5	55	NA	20	5	577	20180221	7.4	68.9	n/a	n/a	50	20.0142857142857	9.51428571428571	0.88	34.7142857142857	161.428571428571	28.1428571428571	2.7	31.2857142857143	61.2857142857143	-4	1.11571428571429	92.4285714285714
PA0072	SPS	P0012	PA0072	NA	NA	Ath	Csa	190	Zaz	Zaz		M	39.25705	-6.03331	0		0	0	1	2	1	1	3	4	3	2	2	5	4	12	1	A	2	1	1	2	NA	NA	30	30	28	NA	449	20180221	18.7	39	n/a	n/a	30	20.3714285714286	9.98571428571429	0.91	33.8571428571429	163.285714285714	24.5714285714286	2.77142857142857	29.7142857142857	64.4285714285714	-4.15714285714286	1.12142857142857	94.2857142857143
PA0075	SPS	P0012	PA0075	NA	NA	Ath	Csa	190	Zaz	Zaz		M	39.25705	-6.03331	0		0	0	1	2	1	1	1	3	2	5	2	1	3	12	1	A	2	1	1	2	NA	NA	30	30	28	NA	449	20180221	18.7	39	n/a	n/a	30	20.3714285714286	9.98571428571429	0.91	33.8571428571429	163.285714285714	24.5714285714286	2.77142857142857	29.7142857142857	64.4285714285714	-4.15714285714286	1.12142857142857	94.2857142857143
PA0078	SPS	P0013	PA0078	NA	NA	Ath	Csa	120	Tsm	Tsm		M	39.22976	-6.07479	0		0	0	2	4	1	1	1	6	3	4, 6	2	2	1	5	3	W	3	2, 3	1	30	NA	30	NA	10	30	NA	536	20180221	23.1	26.8	16.9	2.74	100	20.1142857142857	9.75714285714286	0.897142857142857	35.1428571428571	164.285714285714	24.8571428571429	2.88571428571429	30.4285714285714	64.5714285714286	-4.18571428571429	1.10142857142857	94.8571428571429
PA0081	SPS	P0013	PA0081	NA	NA	Ath	Csa	120	Tsm	Tsm		M	39.22976	-6.07479	0		0	0	1	3	1	1	1	6	2	4, 6	2	2	1	5	3	W	3	2, 3	1	30	NA	30	NA	10	30	NA	536	20180221	23.1	26.8	16.9	2.74	100	20.1142857142857	9.75714285714286	0.897142857142857	35.1428571428571	164.285714285714	24.8571428571429	2.88571428571429	30.4285714285714	64.5714285714286	-4.18571428571429	1.10142857142857	94.8571428571429
PA0084	SPS	P0014	PA0084	NA	NA	Ath	Csa	120	Mot	Mot		M	38.19125	-6.23774	0		0	0	2	3	1	1	1	6	2	3	2	1	1	1	4	A	1	2	1	65	NA	20	NA	NA	15	NA	520	20180221	14.3	37.5	12.6	2.89	30	20.8857142857143	9.9	0.942857142857143	31.5714285714286	168.571428571429	16	3.11428571428571	29.1428571428571	71.2857142857143	-4.18571428571429	1.13428571428571	100.571428571429
PA0087	SPS	P0014	PA0087	NA	NA	Ath	Csa	190	Mot	Mot		M	38.19125	-6.23774	0		0	0	2	2	1	1	1	2	1	5	2	1	1	1	4	A	1	2	1	65	NA	20	NA	NA	15	NA	520	20180221	14.3	37.5	12.6	2.89	30	20.8857142857143	9.9	0.942857142857143	31.5714285714286	168.571428571429	16	3.11428571428571	29.1428571428571	71.2857142857143	-4.18571428571429	1.13428571428571	100.571428571429
PA0093	ITA	P0015	PA0093	0	0	Ath	Csa	190	Madonna_de_Vizzini	Madonna_de_Vizzini		M	37.16769	14.7722	0		0	0	1	3	1	3	1	5	3	6	3	1	3	2	3	A	2	3	1	20	20	NA	20	NA	40	NA	668	20180304	18.3	50.4	15.2	7.11	100	15.5142857142857	8.92857142857143	1.02857142857143	53.8571428571429	135.571428571429	42.2857142857143	3.5	46.8571428571429	18.8571428571429	-1.71428571428571	0.492857142857143	65.5714285714286
PA0095	ITA	P0015	PA0095	0	0	Ath	Csa	50	Madonna_de_Vizzini	Madonna_de_Vizzini		M	37.16769	14.7722	0		0	0	1	2	1	1	1	5	3	6	3	1	3	2	3	A	2	3	1	20	20	NA	20	NA	40	NA	668	20180304	18.3	50.4	15.2	7.11	100	15.5142857142857	8.92857142857143	1.02857142857143	53.8571428571429	135.571428571429	42.2857142857143	3.5	46.8571428571429	18.8571428571429	-1.71428571428571	0.492857142857143	65.5714285714286
PA0098	ITA	P0016	PA0098	0	0	Ath	Csa	50	Etna	Etna		M	37.68949	15.09558	0		0	0	1	3	1	1	1	1	5	1	3	3	3	7, 12	1	E	2	1, 4	2	20	10	10	10	20	30	NA	723	20180305	19.8	60.6	18.8	4.11	200	15.4857142857143	8.85714285714286	1.02285714285714	61.2857142857143	126	66.2857142857143	4.01428571428571	50	16.2857142857143	-2.68571428571429	0.485714285714286	66.1428571428571
PA0101	ITA	P0016	PA0101	0	0	Ath	Csa	14	Etna	Etna		M	37.68949	15.09558	0		0	0	2	1	1, 5	1	1	6	3	2	3	5	3	7, 12	1	E	2	1, 4	2	20	10	10	10	20	30	NA	723	20180305	19.8	60.6	18.8	4.11	200	15.4857142857143	8.85714285714286	1.02285714285714	61.2857142857143	126	66.2857142857143	4.01428571428571	50	16.2857142857143	-2.68571428571429	0.485714285714286	66.1428571428571
PA0105	ITA	P0017	PA0105	0	NA	Ath	Csa	14	Melic	Melic		M	38.45387	16.03774	0		1	0	1	2	1	1	1	6	5	6	3	2	3	7, 12	3	A	3	3	2	15	40	NA	15	NA	30	NA	104	20180305	18	66.8	14.4	12.44	10000	17.4857142857143	10.8714285714286	1.18285714285714	84.8571428571429	123.571428571429	143.285714285714	3.42857142857143	53.5714285714286	12.5714285714286	-4.72857142857143	0.528571428571429	66.1428571428571
PA0106	ITA	P0017	PA0106	0	NA	Ath	Csa	120	Melic	Melic		M	38.45387	16.03774	0		1	0	4	3	1	1	1	4	2	2	3	5	3	7, 12	3	A	3	3	2	15	40	NA	15	NA	30	NA	104	20180305	18	66.8	14.4	12.44	10000	17.4857142857143	10.8714285714286	1.18285714285714	84.8571428571429	123.571428571429	143.285714285714	3.42857142857143	53.5714285714286	12.5714285714286	-4.72857142857143	0.528571428571429	66.1428571428571
PA0110	ITA	P0018	PA0110	0	0	Ath	Csa	120	Giffo	Giffo		M	38.43953	16.133331	0		1	0	3	3	1	2	3	6	3	5, 6	3	4	4	5	2	E, S	4	4, 5	2	25	5	40	NA	5	25	NA	403	20180305	15.1	69.1	12.1	1.93	200	14.3285714285714	8.04285714285714	0.992857142857143	83.5714285714286	121.571428571429	152.714285714286	3.54285714285714	48.7142857142857	10	-4.88571428571429	0.415714285714286	58.5714285714286
PA0113	ITA	P0018	PA0113	0	0	Ath	Csa	190	Giffo	Giffo		M	38.43953	16.133331	0		1	0	4	2	2, 3	1	1	1	3	4	3	5	3	5	2	E, S	4	4, 5	2	25	5	40	NA	5	25	NA	403	20180305	15.1	69.1	12.1	1.93	200	14.3285714285714	8.04285714285714	0.992857142857143	83.5714285714286	121.571428571429	152.714285714286	3.54285714285714	48.7142857142857	10	-4.88571428571429	0.415714285714286	58.5714285714286
PA0117	ITA	P0019	PA0117	0	NA	Ath	Csa	190	Angel	Angel		M	38.619249	16.169818	0		0	0	3	5	2	1	3	5	1	6	3	4	4	13	3	S, W	3	3	1	20	20	20	NA	20	20	NA	269	20180306	16.3	63.1	11.8	13.84	100	16.3142857142857	9.81428571428571	1.13857142857143	89.1428571428571	121.857142857143	154.428571428571	3.54285714285714	49.7142857142857	11.4285714285714	-5.07142857142857	0.454285714285714	61.1428571428571
PA0118	ITA	P0019	PA0118	0	NA	Ath	Csa	190	Angel	Angel		M	38.619249	16.169818	0		0	0	2	3	1	2	1	6	4	6	4	4	4	13	3	S, W	3	3	1	20	20	20	NA	20	20	NA	269	20180306	16.3	63.1	11.8	13.84	100	16.3142857142857	9.81428571428571	1.13857142857143	89.1428571428571	121.857142857143	154.428571428571	3.54285714285714	49.7142857142857	11.4285714285714	-5.07142857142857	0.454285714285714	61.1428571428571
PA0120	ITA	P0020	PA0120	NA	NA	Ath	Csa	190	Angit	Angit		M	38.760166	16.234963	0		1	0	1	1	1	1	1	2	4	3	3	1	3	1	4	A	3	2, 5	2	20	50	10	NA	5	15	NA	22	20180306	16.8	69.7	13	26.5	5000	17.0857142857143	10.6857142857143	1.19142857142857	90.4285714285714	121.714285714286	143.285714285714	3.91428571428571	50.8571428571429	13.8571428571429	-5.38571428571429	0.485714285714286	64.7142857142857
PA0122	ITA	P0020	PA0122	NA	NA	Ath	Csa	20	Angit	Angit		M	38.760166	16.234963	0		1	0	1	1	1, 4	1	1	6	3	6	3	1	2	1	4	A	3	2, 5	2	20	50	10	NA	5	15	NA	22	20180306	16.8	69.7	13	26.5	5000	17.0857142857143	10.6857142857143	1.19142857142857	90.4285714285714	121.714285714286	143.285714285714	3.91428571428571	50.8571428571429	13.8571428571429	-5.38571428571429	0.485714285714286	64.7142857142857
PA0134	ITA	P0021	PA0134	NA	NA	Ath	Csa	20	Nicas	Nicas		M	38.96973	16.3407	1		1	0	1	1	2, 4	1	2	3	3	6	4	4	3	5	1	S	3	3	1	20	25	15	10	NA	30	NA	325	20180306	17.7	63.2	14.3	15.73	10000	14.1714285714286	8.37142857142857	1.01571428571429	96.1428571428571	118.428571428571	146.142857142857	3.9	45.4285714285714	11.8571428571429	-5.25714285714286	0.395714285714286	57.4285714285714
PA0135	ITA	P0021	PA0135	NA	NA	Ath	Csa	20	Nicas	Nicas		M	38.96973	16.3407	1		1	0	1	2	2, 6	5	2	6	3	6	4	4	3	5	1	S	3	3	1	20	25	15	10	NA	30	NA	325	20180306	17.7	63.2	14.3	15.73	10000	14.1714285714286	8.37142857142857	1.01571428571429	96.1428571428571	118.428571428571	146.142857142857	3.9	45.4285714285714	11.8571428571429	-5.25714285714286	0.395714285714286	57.4285714285714
PA0141	ITA	P0022	PA0141	NA	NA	Ath	Csa	20	Bivio	Bivio		M	39.129334	16.167818	0		1	0	2	2	1	2	3	5	2	3, 6	3	4	3	1	4	S, W	4	2, 3	1	10	35	15	NA	20	20	NA	421	20180306	16.8	67.8	13.7	5.65	10000	12.2142857142857	6.72857142857143	0.94	92.5714285714286	118.142857142857	140.857142857143	4.41428571428571	42.1428571428571	10.1428571428571	-5.38571428571429	0.314285714285714	52.5714285714286
PA0142	ITA	P0022	PA0142	NA	NA	Ath	Csa	14	Bivio	Bivio		M	39.129334	16.167818	0		1	0	3	2	1	1	1	6	4	6	3	4	3	1	4	S, W	4	2, 3	1	10	35	15	NA	20	20	NA	421	20180306	16.8	67.8	13.7	5.65	10000	12.2142857142857	6.72857142857143	0.94	92.5714285714286	118.142857142857	140.857142857143	4.41428571428571	42.1428571428571	10.1428571428571	-5.38571428571429	0.314285714285714	52.5714285714286
PA0150	ITA	P0023	PA0150	NA	NA	Ath	Csa	14	Timpo	Timpo		M	39.26974	16.27086	0		1	0	3	2	1, 3, 2005	2	1	3	3	6	5	4	3	13	2	E, S	2	3, 4	1	50	NA	20	NA	NA	30	NA	438	20180306	12.5	73.2	10.2	17.25	10000	14.3	8.32857142857143	1.05428571428571	92.1428571428571	119.571428571429	133.142857142857	3.27142857142857	40.4285714285714	13.2857142857143	-5.2	0.378571428571429	53.7142857142857
PA0151	ITA	P0023	PA0151	NA	NA	Ath	Csa	190	Timpo	Timpo		M	39.26974	16.27086	0		1	0	3	2	1	3	1	6	3	6	5	4	3	13	2	E, S	2	3, 4	1	50	NA	20	NA	NA	30	NA	438	20180306	12.5	73.2	10.2	17.25	10000	14.3	8.32857142857143	1.05428571428571	92.1428571428571	119.571428571429	133.142857142857	3.27142857142857	40.4285714285714	13.2857142857143	-5.2	0.378571428571429	53.7142857142857
