Tour_ID	Site_ID	Site_Name	Plant_ID	Correct_Species	For	Lat	Long	HpA_plant	HpA_where	HpA_site	Albugo_tour	Developmental_state	R_diameter	Rosette_color	Herbivory	Disease_RL	Ath-Ath	Ath-other	Growing_on	Humidity_ground	Slope	Sun	Site_type	Site_category	Slope	Sun	Aspect	Ground_cover	Ground_type	Humidity_ground	Heterogeneity	Strata_herbs	Strata_shrubs	Strata_trees	Strata_wall_shrub	Strata_wall_tree	Strata_road	Strata_water	Elevation	Date	Time	Air_temp	Air_hum	Soil_temp	Soil_hum	Pop_size
ITA	P0017	Melic	PC0060		M	38.45387	16.03774	0		1	0	3	4	1	1	1	n/a	3	6	3	3	3	7, 12	3	1	3	A	3	3	3	2	15	40		15		30		104	20180305	15:14	18	66.8	14.4	12.44	10000
ITA	P0018	Giffo	PC0061		M	38.43953	16.133331	0		1	0	2	5	1, 3	1	1	n/a	1	3, 6	3	1	3	5	2	4	3	E, S	4	4, 5	3	2	25	5	40		5	25		403	20180305	17.02	15.1	69.1	12.1	1.93	200
ITA	P0019	Angel	PC0062		M	38.619249	16.169818	0		0	0	3	5	1	5	1	n/a	1	6	4	1	3	13	3	4	4	S, W	3	3	4	1	20	20	20		20	20		269	20180306	7:59	16.3	63.1	11.8	13.84	100
ITA	P0020	Angit	PC0063		M	38.760166	16.234963	0		1	0	2	3	2, 3	5	1	n/a	1	7	3	1	3	1	4	1	1	A	3	2, 5	3	2	20	50	10		5	15		22	20180306	9:51	16.8	69.7	13	26.5	5000
ITA	P0021	Nicas	PC0064		M	38.96973	16.3407	0		1	0	1	5	1, 3	1	3	n/a	1	3	3	1	2	5	1	4	2	S	3	3	4	1	20	25	15	10		30		325	20180306	12:12	17.7	63.2	14.3	15.73	10000
ITA	P0022	Bivio	PC0065		M	39.129334	16.167818	0		1	0	3	4	1, 3	1	1	6	6	1	3	2	3	1	4	4	2	S, W	4	2, 3	3	1	10	35	15		20	20		421	20180306	14:55	16.8	67.8	13.7	5.65	10000
ITA	P0023	Timpo	PC0066		M	39.26974	16.27086	0		1	0	3	4	1	1	1	n/a	1	6	5	4	3	13	2	4	3	E, S	2	3, 4	5	1	50		20			30		438	20180306	17:20	12.5	73.2	10.2	17.25	10000
ITA	P0024	Bisig	PC0067		M	39.48333	16.2784	0		1	0	3	3	1, 4	1	1	n/a	1	5, 6	4	1	2	1	4	1	1	S, W	3	2, 3	3	2	30	25	5	10		30		180	20180307	9:00	19.4	61.7	15.6	8.46	100000
ITA	P0025	Basen	PC0068		M	40.34001	16.72877	0		1	0	2	2	1, 4	1	1	n/a	3	6	4	1	3	1	2	1	1	A	3	2, 3	3	1	70	10	10			10		44	20180307	14:08	20	50.4	18.2	18.58	5000
ITA	P0026	Valsi	PC0069		M	40.18058	16.44843	0		0	0	3	6	1	1	3	n/a	3	6	2	1	2	5	2	1	2	A	3	2, 3	3	1	20	15	50			15		126	20180307	17:05	17.9	49.1	13.6	6.22	1000
ITA	P0028	Filet	PC0070		M	40.67525	14.86878	0		0	0	2	3	1	1	1	n/a	3	6	4	1	1	1	3	1	1	E, S	2	1, 3	4	2	40	15	15	10		20		70	20180308	12:22	20.2	52.4	21.9	13.58	300
ITA	P0030	Pigna	PC0071		M	41.17051	14.17522	0		1	0	2	5	1, 3	1	3	n/a	1	3	3	1	3	4	3	1	3	S, W	3	2	4	1	70			15		15		55	20180309	7:36	13.5	67.9	9.9	8.27	1000
ITA	P0031	Liri	PC0072		M	41.42244	13.77876	0		0	0	2	3	1, 3	1	1	n/a	5	6	4	1	2	5	2	1	1	A	3	3	4	1	60		20	5		15		34	20180309	10:56	20.8	56.1	27.4	15.93	100
ITA	P0032	Ciste	PC0073		M	41.61725	12.8714	0		0	0	1	5	2, 5	1	1	n/a	1	6	4	2	2	13	2	2, 4	1	W	2	3	4	1	30	35	25			10		96	20180309	16:04	19.5	55.2	16.4	26.74	100
ITA	P0033	Cerve	PC0074		M	42.002415	12.094183	0		0	0	2	6	1	5	1	n/a	1	6	3	1	1	2	3	4	2	W	5	1, 4	3	1	30	30	30		5	5		66	20180310	10:14	15.8	72.8	15.6	28.85	200
FRN	P0145	LDV	PC0076	NO	M	48.51785	-4.06526	0		0	0	1	4	1	1	1		6	6	4	1	3	11	2	1	3	A	1	3	4	1	75	20	5					90	20180328	13:32	14.9	66.1	12.5	33.55	100
FRN	P0154	Cuv	PC0079		M	48.84444	2.35691	0		0	0	2	4	1, 3	3	3	n/a	3	6	3	1	4	2	1	1	3	A	5	3, 5	3	1	10	5	5		65	15		34	20180401	18:14	14.1	47.5	11.1	16.37	30
FRN	P0156	CMP	PC0080		M	48.96777	4.38613	0		0	0	2	6	1, 3	2	3	n/a	4	4	2	1	3	11	2	1	2	A	1	3	2	1	50	20	10			20		128	20180402	19:24	19.1	47.1	12.1	16.04	6
GEN	P0158	Moorfleet	PC0082		M	53.49497	10.11113	0		1	0	1	6	1, 3	2	1	n/a	6	6	4	1	3	12	1	1	2	A	5	5	4	1	15	5	5			75		-3	20180415	8:50	11.2	75.7	10.5	4.97	100
GEN	P0161	DD-Frauenhofer	PC0084		M	51.1011	13.77745	0		1	0	1	6	1	1	1	n/a	1	6	4	1	2	4	3	2	2	W	4	5	4	1	75		10			15		205	20180416	8:55	14.3	85.9	13.5	23.07	1000
GEN	P0162	Leipzig	PC0085		M	51.35089	12.44002	0		1	0	3	4	1, 3	5	1	n/a	1	5, 6	4	1	3	12	1	1	3	A	3	2, 3	4	1	40		20			40		121	20180416	12:55	19	74.8	17.1	5.95	300
GEN	P0163	Jena	PC0086		M	50.93334	11.57273	0		0	0	2	6	1, 3	2	3	n/a	4	5, 6	3	2	3	12	1	2	2	S	1	1	3	1	15		5		10	70		160	20180416	16:04	18.8	71.3	n/a	n/a	30
GES	P0164	Wiesentheid	PC0087		M	49.79628	10.34753	0		0	0	3	6	1	5	1	n/a	1	9	3	1	3	6	3	1	3	A	2	1, 2	3	1	25	10	15	25		25		258	20180416	11:20	17.4	65.9	n/a	n/a	1000
GEN	P0165	Osnabrück	PC0088		M	52.30192	8.02299	0		0	0	n/a	6	n/a	n/a	n/a	n/a	1	6, 9	2	1	3	12	3	1	2	A	5	5	3	1	30					70		59	20180505	12:10	25.9	32.6	25.9	0.33	300
SPC	P0097	VAE	PC0097	NO	M	42.1047	-5.44507	0		0	0	1	6	1, 3	3	1	n/a	1	3, 6	3	1	1	1	2	1	1	A	2	2, 4	3	1	90	5			5			738	20180227	14:38	8.2	22.4	10	2.01	50
SPC	P0101	INI	PC0098		M	40.45935	-3.75122	0		0	0	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	4	3	1	3	E	1	2, 4	5	1	35		45			20		602	20180301	13:55	10.3	95.7	12	20.15	60
SPC	P0098	CHO	PC0099	NO	M	40.5131	-3.89824	0		0	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2	3	1	2	A	2	2	4	1	80	10	10					718	20180302	9:47	6.3	84.5	6.6	7.21	100
SPC	P0104	EES	PC0101		M	40.58862	-4.14671	0		0	0	1	5	1, 3	1	1	n/a	4	6	4	1	3	2	3	1	3	S, E	1	3	4	1	15	15			50	20		1088	20180303	14:10	11.5	71.2	12.5	7.93	20
SPC	P0105	LAS	PC0102	NO	M	40.56807	-4.15252	0		0	0	1	5	1	2	1	n/a	3	3, 6	3	2	3	1	3	3	3	N, E	2	3, 4	4	1	20	5	20	30		25		1051	20180303	16:12	6.2	86.2	7.8	11.29	30
SPC	P0110	ESP	PC0104		M	40.72716	-4.2752	0		0	0	1	6	1	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1	2	2	2	E	3	3, 5	4	1	50	10	10	10		20		1146	20180304	14:17	8.8	67.4	19	30.88	200
SPC	P0111	LAB	PC0105		M	40.86933	-4.4965	0		0	0	1	3	1	1	1	n/a	3	5, 6	4	2	3	4	3	2	2	S, W	2	2, 3	4	1	50	20	10		5	10	5	974	20180304	16:53	10.2	61	12.8	12.57	20
FRS	P0060	MOU2	PC0109		M	43.96732	4.23756	0		0	0	3	5	1, 5, 6, 7	2	1	n/a	1	9	4	1	1	5	2	1	1	A	5	3, 5	4	1	65	25				10		69	20180316	13:48	25.9	41.9	24.3	0.8	200
FRS	P0061	Noz	PC0110	NO	M	43.97561	4.20833	0		1	0	3	3	1	1	1	n/a	1	3	3	1	1	3	1	1	1	A	3	2	3	1	60					40		94	20180316	16:03	25.4	37.1	24	5	1000
FRS	P0063	LEC	PC0111		M	43.8375435	4.0652455	0		0	0	3	3	2, 3	1	1	n/a	1	3, 6	3	3	1	4	3	3	1	S	5	5	3	1	60		10			30		125	20180317	16:05	19.5	39.7	22	3.08	500
FRS	P0064	ISS	PC0112	NO	M	43.83829	3.70065	0		0	0	1	6	1	1	1	n/a	1	6	3	1	3	14	4	1	3	W	4	2, 3	3	1	20	30	50					180	20180318	11:08	17	45.4	14.2	4.16	1000
FRS	P0065	VED	PC0113	NO	M	43.56131	3.82113	0		0	0	1	4	1	2	3	n/a	1	6	3	1	2	14	3	1	2	A	4	3, 4	3	1	33	33	34					27	20180318	15:15	17.1	47.1	18.2	3.16	1000
FRS	P0067	Ag	PC0115		M	44.99942	1.30068	0		1	0	3	5	2, 4, 2007	3	3	n/a	1	6	4	1	3	11	2	2	3	S, W	2	3	4	1	50		40			10		239	20180320	11:41	11.2	50.1	10.7	16.41	10000
FRS	P0068	CUR	PC0116		M	45.00064	1.74917	0		1	0	2	4	1, 3, 2008	3	1	n/a	1	3, 6	4	1	2	11	2	1	2	A	1	3	4	1	80		15				5	132	20180320	15:19	22.6	29.5	24.9	16.9	50
FRS	P0069	ALL	PC0117	NO	M	45.26641	1.48244	0		0	0	3	5	2, 3	4	1	6	1	6	4	3	1	11	2	3	1	S, W	4	5	3	1	75	5	5			15		258	20180320	17:59	11.7	36.1	14	8.46	500
FRS	P0114	PON	PC0119		M	45.75071	4.71562	0		0	0	1	5	1, 3	2	3	n/a	1	6	3	1	3	12	1	1	3	A	4	4, 5	3	1	20			40		40		287	20180322	15:42	14.4	36	n/a	5.3	100
GES	P0119	Goethe	PC0121		M	48.52938	9.05863	0		1	0	3	6	1	1	1	n/a	1	7	2	2	2	12	1	2	2	S, E	4	1, 3	3	1	10	25	5			60		357	20180410	9:39	19.8	49.8	14.1	15.43	500
GEN	P0073	Einig	PC0122		M	50.29125	7.26436	0		1	0	1	5	1	1	1	n/a	1	6	4	1	2	13	2	5	4	S	5	3, 4	4	2	60	15	15			10		311	20180411	11:44	13.4	79.4	18	9.68	100
GEN	P0074	Limburg	PC0123		M	50.38839	8.06598	0		1	0	1	5	2, 3	2	1	n/a	1	2, 6	3	1	3	12	1	1	3	N	1	1	4	1	5			30	30	35		144	20180411	14:46	18.7	61.5	17.8	15.77	500
GEN	P0075	Frankfurt	PC0125		M	50.0905	8.56435	0		1	0	1	6	1	1	1	n/a	1	9	3	1	2	2	3	1	3	A	5	5	3	1	75	10	10			5		83	20180411	16:57	24.9	56.4	22.1	4.65	300
CSA	PX0111	Langstadl	PC0126		M	48.21102	13.51431	0		1	0	3	5	1, 3	1	1	n/a	2	6	2	1	1	11	2	1	1	A	4	4, 5	3	1	50				10	40		466	20180416	11:06	16.7	80.2	n/a	n/a	500
CSA	P0077	Atze	PC0127		M	48.19238	13.38832	0		1	0	2	6	1	2	1	n/a	2	6	3	1	1	11	2	3	2	S, W	2	3	3	1	90		10					471	20180416	12:38	16	71.9	15	45.15	1000
CSA	P0078	Guschl	PC0128		M	48.35823	13.69829	0		0	0	3	6	1, 3	2	3	n/a	2	4	3	1	3	4	1	1	3	S, W	3	2, 4	3	1	20					80		439	20180416	15:58	16	75.1	15.4	18.39	800
CSA	P0080	OOE	PC0129		M	48.33207	14.71572	0		1	0	3	6	1, 3	1	1	n/a	2	7	2	3	1	11	2	3	1	S, W	4	4, 5	2	1	80		15	5				596	20180417	11:06	21.1	54.9	23.4	16.82	100000
CSA	P0082	Udu	PC0130		M	49.27726	16.63096	0		1	0	4	5	1	1	1	n/a	2	4	2	2	2	4	3	2	2	S, W	3	3, 5	2	1	70		15			15		432	20180418	9:49	21	51.6	17.4	26.6	500
CSA	P0084	Draha	PC0131		M	49.40764	16.27661	0		1	0	3	5	1, 3	2	3	n/a	3	6	2	2	1	11	2	2	1	S, W	5	3, 5	2	1	80		10			10		495	20180418	14:06	26.3	38	26.4	17.2	1000
CSA	P0085	Komo	PC0132		M	49.50827	15.32863	0		1	0	2	6	1, 3	1	1	n/a	1	4	2	2	2	11	2	2	2	S, W	2	3, 4	2	1	60		40					558	20180418	16:59	25.9	30.7	19.5	7.97	1000
CSA	P0087	Kra	PC0133		M	49.98421	13.41717	0		1	0	3	6	1, 3	2	1	n/a	1	4	2	3	1	11	2	3	2	S	4	3, 5	2	1	80	5	20					526	20180420	10:42	26.8	47.3	17	18.2	500
CSA	P0088	ULI	PC0134		M	49.7626	13.10179	0		1	0	3	4	1, 5	2	3	n/a	1	6, 9	2	1	2	11	2	3	2	W	5	3, 5	2	1	60	15	10			15		446	20180420	13:52	28.6	50.1	21.2	30.5	200
BNE	P0089	Wagening	PC0135		M	51.9669	5.66569	0		0	0	4	6	1, 3	1	1	n/a	3	5	3	1	2	12	1	1	3	A	3	1	3	1	20	10	5	20	15	30		15	20180423	8:25	15	69.6	14.8	3.91	200
BNE	P0090	Renkum	PC0136		M	51.97493	5.7356	0		0	0	3	6	1	1	1	n/a	1	1	3	1	2	12	1	2	2	S	1	2	3	1	40	10	10		10	30		19	20180423	10:13	18	59.4	15.3	0.84	5000
BNE	P0094	Haasdonk	PC0137		M	51.16745	4.2268	0		1	0	3	3	1	1	1	n/a	3	6	3	1	1	11	2	2	1	S	3	3	3	1	75	10	5			15		12	20180424	10:21	15.4	68.5	14.4	10.84	200
BAL	P0169	Zloc	PC0145		M	42.21926	24.16969	0		0	0	3	6	1	1	1	n/a	1	1, 5	2	1	3	12	1	1	3	A	1	1	2	1	5			35		60		227	20180405	17:51	23.5	44.7	22.5	2.04	100
BAL	P0170	Grivo	PC0146		M	41.84129	25.75353	0		0	0	3	2	1, 3	1	1	n/a	1	9	4	2	2	11	2	2	2	S	5	5	4	1	80	10	10					225	20180406	12:15	23.8	46.5	24.9	1.35	20
BAL	P0171	Koren	PC0147		M	41.82786	25.68699	0		1	0	1	5	1	1	1	n/a	1	6	2	1	1	11	2	1	1	A	2	3	1	1	75	5				20		172	20180406	14:13	24.1	47.3	22.7	1.35	10000
BAL	P0173	Leska	PC0148		M	41.53786	24.97745	0		1	0	3	3	1	1	1	n/a	6	2	2	5	2	1	4	5	3	W	1	1, 2	2	1	20		20		40	20		782	20180407	12:55	16.1	36.1	18.1	0.14	50
BAL	P0176	Baroto	PC0149		M	41.57778	23.76864	0		1	0	3	3	2, 5	1	1	n/a	1	9	2	1	1	1	2	1	1	A	5	5	2	1	60	10				30		496	20180408	16:18	35.6	16.5	34.2	0.71	50
BAL	P0177	Sorbe3	PC0150		M	41.58686	23.5561	0		1	0	3	6	1	1	1	n/a	3	5	2	1	2	1	4	1	3	A	1	2, 3	2	1	30	5			10	45	10	1016	20180409	11:30	21.7	30.2	21.1	0.6	50
BAL	P0178	Melni1	PC0151		M	41.53279	23.40075	0		1	0	3	4	1, 4	1	1	n/a	1	2, 5	2	1	3	1	4	1	3	N, W	3	2, 3	2	1	40	10	10		20	20		435	20180409	13:20	25.7	32	n/a	n/a	200
BAL	P0180	Dolna	PC0152		M	42.32156	23.09941	0		0	0	1	4	1	1	1	n/a	4	3, 5	2	1	3	5	2	1	3	W	2	3	2	1	30	30	10			30		575	20180410	12:32	24.1	33.7	25.9	0.99	50
BAL	P0182	Stero	PC0153		M	44.30005	21.0794	0		1	0	4	6	1, 3	1	1	n/a	2	6	1	1	1	11	2	1	1	A	2	3	2	1	80					20		123	20180412	13:14	30.6	39	n/a	n/a	50
BAL	P0183	Zabar	PC0154		M	44.37975	21.21955	0		0	0	3	6	1	2	1	n/a	4	6	1	1	4	14	2	2	4	W	3	3	2	1	20	40	40					111	20180412	14:57	30.5	30.8	n/a	n/a	50
BAL	P0184	S5n	PC0155		M	44.65704	21.37022	0		1	0	3	5	1	1	1	n/a	1	6	1	1	2	11	2	1	2	A	5	3	2	1	60	20				20		226	20180413	9:30	20.3	48.9	21.9	0.3	1000
BAL	P0185	Zupan	PC0156		M	45.06708	18.71792	0		0	0	3	3	1, 3	1	1	n/a	3	6	1	1	1	11	2	1	1	A	2	3	1	1	100							90	20180415	11:04	20.6	64.1	19.6	0.38	1000
BNE	P0096	Nazareth	PC0157		M	50.93634	3.62578	0		1	0	3	5	2, 3	1	1	n/a	1	3, 6	3	1	2	11	2	1	1	A	4	3, 5	3	1	45		15	5	15	20		-2	20180424	14:30	21.2	54.1	21.9	9.31	2000
BNE	P0188	Affligem	PC0158		M	50.89959	4.12158	0		1	0	3	5	1	5	1	n/a	1	6	2	1	1	11	2	1	1	A	2	3	2	1	90					10		32	20180424	16:40	21.3	57.3	20.6	0.92	50
BNE	P0189	Meerbeek	PC0159		M	50.88866	4.60247	0		1	0	3	6	2, 3	3	3	n/a	1	6	3	1	2	11	2	1	2	A	3	3	2	1	70				20	10		37	20180424	19:07	19.5	55.2	17	4.37	100
BNE	P0190	Bommershoven	PC0160		M	50.7892	5.37844	0		1	0	4	6	1	2	1	n/a	5	6	2	2	2	5	2	3	2	W	3	3	3	1	50		20	5	10	15		86	20180425	10:30	20.4	56	17.1	3.24	10000
ENS	P0121	Kenilworth	PC0169	NO	M	52.3493	-1.58047	0		1	0	3	3	1, 5	2	3	n/a	1	4	3	5	3	7	1	2	2	S, E	3	1, 4	3	1				20		80		72	20180413	16:37	14.7	68.4	16.3	2.11	1000
ENS	P0122	Tewkesbury	PC0170	NO	M	51.98942	-2.1637	0		0	0	3	4	1	1	3	n/a	4	1	3	1	3	4	3	1	2	A	2	1, 4	3	1	15	20				75		12	20180414	10:30	26.3	38	29.8	12.75	15
ENS	P0132	Pluckley	PC0171		M	51.17516	0.75432	0		0	0	3	5	1, 3	2	1	n/a	1	2, 6	2	2	2	4	3	1	2	A	2	1, 3	2	1	5	10		10		75		91	20180418	11:33	20.5	65	23.4	1.68	100
ENS	P0134	Chartham	PC0172		M	51.25483	1.02029	0		1	0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	12	1	1	3	A	1	1, 4	2	1				15	35	50		18	20180418	14:41	24	47.4	n/a	n/a	50
ENN	P0138	Ruthin	PC0173		M	53.11388	-3.30541	0		0	0	2	4	1, 7	3	1	n/a	3	1	2	1	1	2	1	1	1	A	5	5	3	1	75		10			15		66	20180421	13:30	26.9	50.9	30.6	12.61	100
ENN	P0141	Nottingham	PC0174		M	52.97068	-1.15283	0		0	0	3	3	1	1	1	n/a	4	6	3	1	3	12	1	3	3	W	1	1	3	1	5			25		70		69	20180422	9:30	19.2	68.2	n/a	n/a	200
ENN	P0217	Settle	PC0176		M	54.0691	-2.27695	0		0	0	1	6	1	1	1	n/a	1	1, 4	4	1	2	12	1	2	2	S, W	2	1, 4	3	1	5			15	35	45		141	20180423	11:30	11.7	65.3	n/a	n/a	30
ENN	P0222	Penrith	PC0177		M	54.66228	-2.75662	0		1	0	2	5	1	1	1	n/a	3	6, 4	4	1	2	2	1	1	1	A	2	1, 4	3	1	90			10				149	20180424	10:54	18.3	44.5	14.1	19.91	500
ENN	P0225	Hexham	PC0178		M	54.97908	-2.12989	0		0	0	3	3	2	5	1	n/a	1	6, 7	4	1	2	12	3	1	2	A	2	3, 4	4	1	30	20	10			40		75	20180424	16:36	12.4	88.9	11.3	11.5	50
ENN	P0226	Low_Light_Harbour	PC0179		M	55.01078	-1.43359	0		0	0	1	5	1, 3, 2005	1	3	n/a	5	6, 4	4	1	1	12	3	1	1	A	2	1, 4	3	1	50					50		0	20180425	10:00	16	51.8	18.6	14.14	50
ENN	P0228	Jedburgh	PC0180		M	55.4767	-2.55439	0		1	0	1	5	1	1	1	n/a	3	6	4	1	2	6	3	2	3	E	1	3	4	1	15	10		15	15	45		75	20180425	15:00	16.1	53.9	17.9	21.44	50
ENN	P0229	Manderston_house	PC0181		M	55.78159	-2.31209	0		0	0	2	6	1	2	1	n/a	5	3	3	1	1	2	2	1	1	A	1	2, 4	3	1	20	10	10	30		30		106	20180425	16:30	14.9	47.5	n/a	n/a	25
ENN	P0230	Holyrood_Park	PC0182		M	55.94075	-3.1586	0		0	0	1	4	1	1	3	n/a	3	1, 4	3	1	3	1	3	4	1	S, E	2	1, 4	3	1	20	20	5	10		45		123	20180426	12:49	15.5	52.9	16	4.37	50
SSD	P0265	Lund-1	PC0183	NO	M	55.71021	13.22014	0		0	0	2	5	1	1	1	n/a	3	2	2	1	3	4	1	1	2	A	1	2, 4	2	1	25	10	10	15	10	30		78	20180507	9:36	25.6	36.5	22.08	2.24	300
SSD	P0266	Kulturen-1	PC0184		M	55.70496	13.1959	0		0	0	3	6	1	2	3	n/a	3	5, 2	2	1	3	12	1	1	3	A	1	1	2	1	5		10		35	50		47	20180507	12:16	31.2	27.4	37.7	3.88	200
SSD	P0267	Grab-1	PC0185		M	55.75102	13.04057	0		1	0	4	6	1	3	1	n/a	1	9	2	1	1	6	2	1	2	A	2	3, 2	2	1	50	15	5			25		3	20180507	15:35	32.3	26.3	27.1	4.16	150
SSD	P0268	Olang-1	PC0186		M	55.79369	13.1225	0		1	0	3	4	1, 3	1	1	n/a	2	5, 2	2	1	2	4	1	1	3	A	1	1, 2	2	1	15		10	15	20	40		3	20180507	17:50	25.4	35.1	26.6	2.45	30
SSD	P0269	Torne-1	PC0187	NO	M	55.67777	13.42023	0		1	0	4	4	4, 7	2	3	n/a	5	3	2	1	2	6	1	1	2	A	2	2	2	2	10	10	5	10	10	55		52	20180508	10:28	19.6	49	18.4	0.38	300
SSD	P0270	Son-1	PC0188	NO	M	55.773	14.15341	0		1	0	4	5	1, 3, 2005	1	1	n/a	5	3, 5	2	1	2	6	1	1	2	A	1	2	2	1	45	15	5		30	5		63	20180508	13:30	31.4	28.3	39.5	2.72	30
SSD	P0271	Vita-1	PC0189	NO	M	55.69422	14.16774	0		1	0	4	3	1, 3	2	1	n/a	5	3	2	1	2	6	3	1	2	A	1	2	2	1	25	15		10		50		58	20180508	15:42	32.1	29.8	31.9	2.48	50
SSD	P0272	Sand-1	PC0190	NO	M	55.57917	14.33291	0		1	0	3	3	1	1	1	n/a	1	9	2	1	2	9	4	1	2	A	4	2, 5	2	1	75	25						-4	20180508	17:16	21.7	45.4	30.1	2.84	150
SSD	P0273	Kia_1	PC0191		M	56.05585	14.30316	0		1	0	3	6	1	1	1	n/a	1	6	2	1	2	1	2	1	2	A	2	3	2	1	70		5			25		26	20180509	13:04	34.6	26.9	32	3.05	70
SSD	P0274	Ragnar-1	PC0192	NO	M	56.08969	14.64852	0		1	0	4	3	1	1	1	n/a	5	3	2	1	3	6	3	1	2	A	1	4	2	1	45	25		15		15		9	20180509	15:56	37.1	26.8	33.4	3.11	30
SSD	P0275	Straw-1	PC0193		M	56.31554	16.03761	0		1	0	3	6	1, 3	1	1	n/a	1	6, 9	2	1	1	11	2	1	1	A	3	3	2	1	100							4	20180509	19:28	17.8	85.5	16.8	4.67	1000
SSD	P0276	Aledal_2018	PC0194		M	56.70039	16.51431	0		1	0	3	5	1, 3	1	1	n/a	1	6, 7	2	1	3	11	2	1	2	A	3	3	2	1	75		15			10		18	20180510	10:07	23.5	48.9	23.4	21.4	200
SSD	P0277	Bag_3	PC0195		M	56.95902	16.4053	0		1	0	3	6	1	2	3	n/a	5	6	2	1	2	11	1	1	2	A	3	3	2	1	60	20	10	10				-3	20180510	13:08	37.3	38.1	31.2	4.54	1000
SSD	P0278	Frö-1	PC0196		M	57.40886	15.56853	0		1	0	3	6	1, 3	1	4	n/a	1	6, 7	2	1	3	11	2	1	3	A	4	3, 5	2	1	65		15			20		98	20180510	16:43	25.1	47.2	22.3	1.45	100
SSD	P0279	Tur-1	PC0197		M	57.65104	14.80439	0		1	0	3	5	1	2	3	n/a	3	6, 9	2	4	2	13	4	1	2	A	5	5	2	1	85			15				269	20180511	10:37	20.6	75.3	29.1	7.81	150
SSD	P0280	Lag-1	PC0198		M	58.1834	15.00652	0		1	0	3	5	1, 3	2	1	n/a	1	9	2	1	2	10	2	1	2	S	3	1, 4	2	1	50	5	10	25		20		139	20180511	13:55	22.4	71.3	19.9	7.71	150
SSD	P0281	Dju-1	PC0199		M	58.29046	15.12591	0		1	0	3	5	1, 3, 2007	2	3	n/a	3	3, 6	3	2	3	1	3	2	1	E	4	3, 5	2	1	20	10				70		116	20180511	15:34	24.6	66.3	25.2	1.72	100
SSD	P0284	Arby-1	PC0200		M	59.43111	16.80225	0		1	0	3	6	1, 3, 2007	1	1	n/a	1	6, 4	2	1	2	11	4	1	3	A	5	5	3	1	45	30	15	10				3	20180512	17:04	24.3	60.2	20.4	4.44	500
SPN	P0286	Alb	PC0217		M	42.36998	-3.31137	0		0	0	3	5	1	1	1	n/a	2	6	2	2	3	11	2	3	2	W	1	3	2	1	70	10	20					973	20180512	12:30	17.4	53.2	13.7	8.43	200
SPN	P0287	Aya	PC0218		M	42.2518	-3.04612	0		0	0	3	5	1	2	1	n/a	1	9	3	1	3	13	3	2	2	S	3	3	2	1	30	20	10		10	30		1020	20180512	15:05	20.2	55.6	18.2	8.03	100
SPN	P0321	ARI	PC0219		M	42.94026	-1.27881	0		0	0	4	6	1, 3	2	1	n/a	1	3	4	1	3	4	3	2	2	S, E	2	3, 2	4	1	30		20	10		40		817	20180513	18:47	11.6	62.8	10.6	20.61	100
SPN	P0322	PAN	PC0220		M	42.75997	-0.2326	0		0	0	1	6	1, 3	2	1	n/a	3	3	3	2	3	7	3	4	3	W	2	3, 2	3	1	50				50			1680	20180514	14:21	14.4	46.2	12	12.73	50
SPN	P0323	TAU-2	PC0221		M	42.5202	0.8454	0		0	0	3	6	1, 3	1	1	n/a	1	9, 3	3	2	3	4	2	3	3	S, W	3	3, 2	3	1	55	5	10	5		25		1461	20180515	11:36	11.9	52.4	11.9	13.62	50
SPN	P0325	BOS	PC0222		M	42.78327	0.69144	0		0	0	3	5	1, 3	2	1	n/a	2	4, 6	4	1	3	4	1	1	3	N,E	3	3, 4	4	1	30	10	5	25	30			723	20180515	18:23	13.5	70.1	10.3	28.87	100
SPN	P0327	MOF	PC0223		M	42.34555	1.40419	0		0	0	4	5	1, 3	1	1	n/a	5	3	2	1	2	1	4	3	2	S, W	2	2	2	1	30	20	30			30		761	20180516	14:46	24.4	38.6	30.4	8.43	1000
